FOR CLOSURE OF,SOURCE FILE,TAX ID,RECEIPT NUMBER,WORKER ID,PERIOD OF PROVISION,TAX ID - RECEIPT NUMBER,RECEIPT AMOUNT,REQUESTED AMOUNT,PROVISION CODE,WORKER ID - PERIOD OF PROVISION -  PROVISION CODE,WORKER ID - PERIOD OF PROVISION -  RECEIPT AMOUNT,SECOND PROVISION CODE,SECOND WORKER ID NUMBER,THIRD PROVISION CODE,SECOND PERIOD OF PROVISION,WORKER ID - PERIOD OF PROVISION -  RECEIPT NUMBER,WORKER ID -  RECEIPT NUMBER,RECEIPT PREFIX,RECEIPT TYPE,EMISSION TYPE,AUTHORIZATION CODE,RECEIPT EMISSION DATE,CBU 1,CBU 2
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,26571377596,1363,62905625289,201702,26571377596-1363,"5428,32","5428,32",90,62905625289-201702-90,"62905625289-201702-5428,32",90,73153467093,90,201702,73153467093-201702-1363,73153467093-1363,0001,05,I,43052087705084,08/04/2017,400183304,45575483566584
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,68437655388,386,74348983432,201704,68437655388-386,"2985,62","2985,62",86,74348983432-201704-86,"74348983432-201704-2985,62",86,77783824762,86,201704,77783824762-201704-386,77783824762-386,0002,05,I,42364070406808,03/05/2017,730220709,87814344380074
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,62504971194,76,90367063200,201704,62504971194-76,"5428,32","5428,32",90,90367063200-201704-90,"90367063200-201704-5428,32",90,87054270124,90,201704,87054270124-201704-76,87054270124-76,0001,03,E,67183420534983,30/04/2017,968038988,94439920438726
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,95820952046,65,75970855617,201704,95820952046-65,"10404,26","10404,26",87,75970855617-201704-87,"75970855617-201704-10404,26",87,59804271028,87,201704,59804271028-201704-65,59804271028-65,0001,05,I,42478079493311,03/05/2017,603863265,27661608384698
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,75040858505,423,77142957446,201704,75040858505-423,"1822,65","1822,65",96,77142957446-201704-96,"77142957446-201704-1822,65",96,59986160536,96,201704,59986160536-201704-423,59986160536-423,0001,05,I,42282064532823,02/05/2017,113177905,48044791090231
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,23921462804,422,28401691647,201704,23921462804-422,"6403,75","6403,75",96,28401691647-201704-96,"28401691647-201704-6403,75",96,61996593016,96,201704,61996593016-201704-422,61996593016-422,0001,05,I,42282064532823,02/05/2017,554875344,87373915162371
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,58015068548,414,67564045309,201703,58015068548-414,"7315,59","7315,59",96,67564045309-201703-96,"67564045309-201703-7315,59",96,82565231958,96,201703,82565231958-201703-414,82565231958-414,0001,05,I,42282064532823,05/04/2017,684288536,99797939224593
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,64770883547,62,16825293568,201704,64770883547-62,"3618,88","3618,88",90,16825293568-201704-90,"16825293568-201704-3618,88",90,48738678447,90,201704,48738678447-201704-62,48738678447-62,0005,03,E,67186469032654,03/05/2017,442730018,60738254415763
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,47445773157,63,56857691602,201704,47445773157-63,"3618,88","3618,88",90,56857691602-201704-90,"56857691602-201704-3618,88",90,69440610600,90,201704,69440610600-201704-63,69440610600-63,0005,03,E,67186469256807,03/05/2017,478730615,89023776251520
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,16356862803,24,99141147364,201704,16356862803-24,"5428,32","5428,32",91,99141147364-201704-91,"99141147364-201704-5428,32",91,62105107556,91,201704,62105107556-201704-24,62105107556-24,0002,05,E,67184471182885,03/05/2017,904230924,33007772585164
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,57126137833,104,65678664222,201704,57126137833-104,"5428,32","5428,32",90,65678664222-201704-90,"65678664222-201704-5428,32",90,61824639285,90,201704,61824639285-201704-104,61824639285-104,0001,05,I,43104091624937,03/05/2017,389285422,82026923612198
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,20103458235,168,66212527706,201704,20103458235-168,"9047,2","9047,2",90,66212527706-201704-90,"66212527706-201704-9047,2",90,83624307124,90,201704,83624307124-201704-168,83624307124-168,0001,05,I,42385072351454,05/05/2017,794406030,90562104658915
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,92643501802,80,78087147648,201704,92643501802-80,"5428,32","5428,32",86,78087147648-201704-86,"78087147648-201704-5428,32",86,85229565916,86,201704,85229565916-201704-80,85229565916-80,0004,03,I,42519082980501,04/05/2017,789372392,38014211880559
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,70497276266,1365,44856537119,201702,70497276266-1365,"5428,32","5428,32",90,44856537119-201702-90,"44856537119-201702-5428,32",90,77300060268,90,201702,77300060268-201702-1365,77300060268-1365,0001,05,I,43052087705084,08/04/2017,315315066,74042124679661
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,97150412725,1424,80237969897,201703,97150412725-1424,"5428,32","5428,32",90,80237969897-201703-90,"80237969897-201703-5428,32",90,10139164613,90,201703,10139164613-201703-1424,10139164613-1424,0001,05,I,43052087705084,01/05/2017,885903270,97797419431946
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,14324478472,1425,67203289781,201704,14324478472-1425,"5428,32","5428,32",90,67203289781-201704-90,"67203289781-201704-5428,32",90,55153881006,90,201704,55153881006-201704-1425,55153881006-1425,0001,05,I,43052087705084,01/05/2017,169545420,13063619563426
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,78525913270,1422,21237631120,201703,78525913270-1422,"5428,32","5428,32",90,21237631120-201703-90,"21237631120-201703-5428,32",90,39204942254,90,201703,39204942254-201703-1422,39204942254-1422,0001,05,I,43052087705084,01/05/2017,919704739,98764923303988
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,90873935286,1420,13178578907,201703,90873935286-1420,"5428,32","5428,32",90,13178578907-201703-90,"13178578907-201703-5428,32",90,46760546314,90,201703,46760546314-201703-1420,46760546314-1420,0001,05,I,43052087705084,01/05/2017,978137064,93562118345542
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,74718854707,554,61545417942,201704,74718854707-554,"1809,44","1809,44",90,61545417942-201704-90,"61545417942-201704-1809,44",90,89656767434,90,201704,89656767434-201704-554,89656767434-554,0002,05,E,67182442830992,02/05/2017,817330044,15313659770275
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,98162055976,553,78907219549,201704,98162055976-553,"4975,96","4975,96",90,78907219549-201704-90,"78907219549-201704-4975,96",90,16111017693,90,201704,16111017693-201704-553,16111017693-553,0002,05,E,67182442184837,02/05/2017,491660598,17750890571017
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,35349806178,157,28420295477,201704,35349806178-157,"5428,32","5428,32",91,28420295477-201704-91,"28420295477-201704-5428,32",91,21622741321,91,201704,21622741321-201704-157,21622741321-157,0001,05,I,43156094839409,03/05/2017,268492832,11814227784101
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,14302014331,23,38036873152,201702,14302014331-23,"5428,32","5428,32",91,38036873152-201702-91,"38036873152-201702-5428,32",91,62576615963,91,201702,62576615963-201702-23,62576615963-23,0002,05,E,67164217061061,20/04/2017,208983439,30892606853876
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,66511767572,29,97881101881,201701,66511767572-29,"5428,32","5428,32",91,97881101881-201701-91,"97881101881-201701-5428,32",91,59785401419,91,201701,59785401419-201701-29,59785401419-29,0002,05,E,67184529998340,05/05/2017,120394308,27439159618045
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,84536839272,18,11994957811,201703,84536839272-18,"3166,52","3166,52",90,11994957811-201703-90,"11994957811-201703-3166,52",90,14103720317,90,201703,14103720317-201703-18,14103720317-18,0002,05,E,67157029469583,12/04/2017,427178009,84305249649019
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,28255594371,19,61744966907,201703,28255594371-19,"2261,8","1357,08",90,61744966907-201703-90,"61744966907-201703-2261,8",90,77739191293,90,201703,77739191293-201703-19,77739191293-19,0002,05,E,67157029567562,12/04/2017,468208065,73670564374566
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,19051588849,786,19570818147,201704,19051588849-786,"3897,93","3897,93",96,19570818147-201704-96,"19570818147-201704-3897,93",96,25283263492,96,201704,25283263492-201704-786,25283263492-786,0001,03,I,42483080136539,03/05/2017,407299593,84863610199867
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,11733977374,255,39984819970,201703,11733977374-255,"3618,88","3618,88",91,39984819970-201703-91,"39984819970-201703-3618,88",91,57192578066,91,201703,57192578066-201703-255,57192578066-255,0001,05,I,43151095071424,04/05/2017,825979230,76028530028522
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,81749696325,257,52924737637,201704,81749696325-257,"5428,32","5428,32",86,52924737637-201704-86,"52924737637-201704-5428,32",86,77264699244,86,201704,77264699244-201704-257,77264699244-257,0001,05,I,43151095071424,04/05/2017,174107514,73744688937409
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,64323655077,256,39005335147,201704,64323655077-256,"3618,88","3618,88",91,39005335147-201704-91,"39005335147-201704-3618,88",91,51067925702,91,201704,51067925702-201704-256,51067925702-256,0001,05,I,43151095071424,04/05/2017,829448267,69191690766843
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,76904419506,185,82033482177,201703,76904419506-185,"5428,32","5428,32",86,82033482177-201703-86,"82033482177-201703-5428,32",86,81176145676,86,201703,81176145676-201703-185,81176145676-185,0003,05,I,42490081040568,05/05/2017,80907239,61229921858389
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,35321641491,186,96736800603,201704,35321641491-186,"5428,32","5428,32",86,96736800603-201704-86,"96736800603-201704-5428,32",86,64040863042,86,201704,64040863042-201704-186,64040863042-186,0003,05,I,42490081040568,05/05/2017,423810076,37038577351701
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,16565881507,153,29964527333,201702,16565881507-153,"5428,32","5428,32",91,29964527333-201702-91,"29964527333-201702-5428,32",91,38734297570,91,201702,38734297570-201702-153,38734297570-153,0001,05,I,43156094839409,02/05/2017,206706536,46357537723504
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,63746306306,150,94604938525,201701,63746306306-150,"5428,32","5428,32",91,94604938525-201701-91,"94604938525-201701-5428,32",91,72231694397,91,201701,72231694397-201701-150,72231694397-150,0001,05,I,42316066694883,02/05/2017,741363926,86701309220920
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,93311713008,545,78409421468,201704,93311713008-545,"7237,76","7237,76",91,78409421468-201704-91,"78409421468-201704-7237,76",91,48948352681,91,201704,48948352681-201704-545,48948352681-545,0001,05,I,43105090753183,02/05/2017,717929782,65358431222033
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,80252657877,535,13523229386,201704,80252657877-535,"5428,32","5428,32",90,13523229386-201704-90,"13523229386-201704-5428,32",90,66874180557,90,201704,66874180557-201704-535,66874180557-535,0001,05,I,43105090753183,02/05/2017,134321646,74126485383308
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,38275080858,536,14188798878,201704,38275080858-536,"5428,32","5428,32",90,14188798878-201704-90,"14188798878-201704-5428,32",90,75517115875,90,201704,75517115875-201704-536,75517115875-536,0001,05,I,43105090753183,02/05/2017,667611897,47759232085515
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,71734322671,534,27801869855,201704,71734322671-534,"5428,32","5428,32",90,27801869855-201704-90,"27801869855-201704-5428,32",90,93757968032,90,201704,93757968032-201704-534,93757968032-534,0001,05,I,43105090753183,02/05/2017,23858518,31173023382577
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,85174653394,103,49461599264,201704,85174653394-103,"3618,88","3618,88",86,49461599264-201704-86,"49461599264-201704-3618,88",86,46869269103,86,201704,46869269103-201704-103,46869269103-103,0001,05,I,43154095045130,02/05/2017,135858802,54353397229234
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,84529748489,104,24158452769,201704,84529748489-104,"3618,88","3618,88",86,24158452769-201704-86,"24158452769-201704-3618,88",86,70142015548,86,201704,70142015548-201704-104,70142015548-104,0001,05,I,43154095045130,02/05/2017,861668782,64390205631062
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,55519646958,75,19029293343,201704,55519646958-75,10404,10404,87,19029293343-201704-87,19029293343-201704-10404,87,47391372745,87,201704,47391372745-201704-75,47391372745-75,0001,05,I,42307065958932,04/05/2017,396442026,83887930387519
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,47630514999,74,27391199870,201703,47630514999-74,10404,10404,87,27391199870-201703-87,27391199870-201703-10404,87,75396405986,87,201703,75396405986-201703-74,75396405986-74,0001,05,I,42307065958932,04/05/2017,672906078,99415042561789
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,55388624060,372,29229209656,201704,55388624060-372,"1809,44","1809,44",90,29229209656-201704-90,"29229209656-201704-1809,44",90,10720648631,90,201704,10720648631-201704-372,10720648631-372,0001,05,I,42460079153667,02/05/2017,838692930,11159057022426
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,53415188696,183,64433012997,201704,53415188696-183,"10002,8","10002,8",96,64433012997-201704-96,"64433012997-201704-10002,8",96,27733446548,96,201704,27733446548-201704-183,27733446548-183,0001,05,I,43138093898311,01/05/2017,649238254,53665883416601
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,18708701291,175,42672115050,201704,18708701291-175,"10002,82","10002,8",96,42672115050-201704-96,"42672115050-201704-10002,82",96,21950405099,96,201704,21950405099-201704-175,21950405099-175,0001,05,I,43138093898311,01/05/2017,524838372,35530092215025
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,70368830754,286,51797540619,201704,70368830754-286,"5428,32","5428,32",90,51797540619-201704-90,"51797540619-201704-5428,32",90,51577148513,90,201704,51577148513-201704-286,51577148513-286,0001,05,I,42267062713594,01/05/2017,176843682,32605047929717
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,88223701540,287,48617298578,201704,88223701540-287,"5428,32","5428,32",90,48617298578-201704-90,"48617298578-201704-5428,32",90,27011721012,90,201704,27011721012-201704-287,27011721012-287,0001,05,I,42267062713594,01/05/2017,302015569,26860536974591
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,60318346964,273,40366447653,201702,60318346964-273,"5428,32","5428,32",86,40366447653-201702-86,"40366447653-201702-5428,32",86,73090122784,86,201702,73090122784-201702-273,73090122784-273,0001,05,I,42267062713594,08/04/2017,522253070,50369457209933
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,52173687704,280,18618785766,201703,52173687704-280,"5428,32","5428,32",86,18618785766-201703-86,"18618785766-201703-5428,32",86,12568585433,86,201703,12568585433-201703-280,12568585433-280,0001,05,I,42267062713594,08/04/2017,522319983,73055029778646
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,64895989270,288,76216292058,201704,64895989270-288,"5428,32","5428,32",86,76216292058-201704-86,"76216292058-201704-5428,32",86,92482398810,86,201704,92482398810-201704-288,92482398810-288,0001,05,I,42267062713594,01/05/2017,868947263,55753171070413
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,99858128891,29,73650800898,201704,99858128891-29,"3618,88","3618,88",90,73650800898-201704-90,"73650800898-201704-3618,88",90,15614232141,90,201704,15614232141-201704-29,15614232141-29,0002,05,E,67187529166745,05/05/2017,443250934,96398268004771
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,40371967934,30,37066003642,201704,40371967934-30,"1809,44","1809,44",90,37066003642-201704-90,"37066003642-201704-1809,44",90,83477115063,90,201704,83477115063-201704-30,83477115063-30,0002,05,E,67187529326381,05/05/2017,381229598,76254315114090
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,71871338253,919,61066915258,201704,71871338253-919,"9456,56","9456,56",85,61066915258-201704-85,"61066915258-201704-9456,56",85,47109378789,85,201704,47109378789-201704-919,47109378789-919,0003,03,E,67185473960304,03/05/2017,875165853,42437847213379
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,22463673585,916,63920508314,201703,22463673585-916,"9456,56","9456,56",85,63920508314-201703-85,"63920508314-201703-9456,56",85,52869778195,85,201703,52869778195-201703-916,52869778195-916,0003,03,E,67185473859853,03/05/2017,49988100,80712045024652
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,43938113537,531,55209674951,201704,43938113537-531,"3166,52","3166,52",90,55209674951-201704-90,"55209674951-201704-3166,52",90,50890003006,90,201704,50890003006-201704-531,50890003006-531,0001,05,I,43034085672342,05/05/2017,600149238,67217646764161
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,19180453009,530,84727262138,201704,19180453009-530,"1357,08","1357,08",90,84727262138-201704-90,"84727262138-201704-1357,08",90,96812844310,90,201704,96812844310-201704-530,96812844310-530,0001,05,I,43034085672342,05/05/2017,325155686,89654154905960
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,26402930946,413,33416380134,201703,26402930946-413,"3618,88","3618,88",90,33416380134-201703-90,"33416380134-201703-3618,88",90,76531087508,90,201703,76531087508-201703-413,76531087508-413,0002,03,E,67187477976248,30/04/2017,191820270,34363067011789
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,48802801078,263,27141494334,201703,48802801078-263,"3618,88","3618,88",90,27141494334-201703-90,"27141494334-201703-3618,88",90,58264473054,90,201703,58264473054-201703-263,58264473054-263,0002,03,E,67185457975047,02/05/2017,553793128,19206384798482
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,62906455233,435,12618475691,201703,62906455233-435,"10404,26","10404,26",87,12618475691-201703-87,"12618475691-201703-10404,26",87,80627734751,87,201703,80627734751-201703-435,80627734751-435,0001,05,I,42449077428273,06/04/2017,324798698,29994904523548
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,85483091385,524,56759840391,201703,85483091385-524,"7237,76","7237,76",91,56759840391-201703-91,"56759840391-201703-7237,76",91,50093997401,91,201703,50093997401-201703-524,50093997401-524,0001,05,I,43105090753183,04/04/2017,594302803,31789967130767
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,51394059468,437,50169929688,201703,51394059468-437,"3618,88","3618,88",91,50169929688-201703-91,"50169929688-201703-3618,88",91,34196265861,91,201703,34196265861-201703-437,34196265861-437,0001,05,I,42449077428273,06/04/2017,393031984,59226624167467
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,98107456342,2099,74034561533,201703,98107456342-2099,"11829,14","11829,14",34,74034561533-201703-34,"74034561533-201703-11829,14",34,46428175938,34,201703,46428175938-201703-2099,46428175938-2099,0002,05,E,67189523039792,05/05/2017,969096313,65020616062036
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,52024135142,1677,24332904637,201703,52024135142-1677,"9456,56","9456,56",85,24332904637-201703-85,"24332904637-201703-9456,56",85,67662367873,85,201703,67662367873-201703-1677,67662367873-1677,0008,03,E,67225038000437,05/06/2017,573148485,55511739317183
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,20547484355,1678,21281196113,201704,20547484355-1678,"9456,56","9456,56",85,21281196113-201704-85,"21281196113-201704-9456,56",85,66898691777,85,201704,66898691777-201704-1678,66898691777-1678,0008,03,E,67225038021612,05/06/2017,369567910,29542352488801
