day,email,order,qty,gross_sales,discounts,returns,net_sales,shipping,duties,additional_fees,taxes,total_sales
28/06/2022,user201602415@email.com,55477215720,164,592.650.000,-18.622.500,-30.350.000,543.677.500,3.480.000,0,0,0,547.157.500
29/06/2022,user17635970@email.com,55477215723,149,519.850.000,-16.120.500,-33.750.000,469.979.500,3.770.000,0,0,0,473.749.500
30/06/2022,user213207445@email.com,55477215726,151,581.440.000,-18.657.600,-27.622.000,535.160.400,2.320.000,0,0,0,537.480.400
01/07/2022,user167990155@email.com,55477215729,183,679.150.000,-19.485.000,-41.070.000,618.595.000,5.510.000,0,0,0,624.105.000
02/07/2022,user208805795@email.com,55477215732,214,830.390.000,-29.332.600,-17.535.000,783.522.400,6.960.000,0,0,0,790.482.400
03/07/2022,user243313405@email.com,55477215735,223,952.250.000,-36.263.500,-20.750.000,895.236.500,2.610.000,0,0,0,897.846.500
04/07/2022,user334944700@email.com,55477215738,181,664.650.000,-21.110.000,-40.000.000,603.540.000,5.510.000,0,0,0,609.050.000
05/07/2022,user44701935@email.com,55477215741,161,679.700.000,-29.872.000,-32.448.000,617.380.000,5.220.000,0,0,0,622.600.000
06/07/2022,user216756770@email.com,55477215744,161,608.200.000,-15.965.000,-70.970.000,521.265.000,4.930.000,0,0,0,526.195.000
07/07/2022,user53306225@email.com,55477215747,153,525.400.000,-9.586.000,-26.350.000,489.464.000,2.900.000,0,0,0,492.364.000
08/07/2022,user185920510@email.com,55477215750,132,524.800.000,-13.340.000,-31.700.000,479.760.000,3.190.000,0,0,0,482.950.000
09/07/2022,user360318815@email.com,55477215753,169,697.600.000,-19.786.000,-25.300.000,652.514.000,3.190.000,0,0,0,655.704.000
10/07/2022,user298466905@email.com,55477215756,366,1.602.100.000,-110.338.000,-51.865.000,1.439.897.000,5.510.000,0,0,0,1.445.407.000
11/07/2022,user9577490@email.com,55477215759,182,842.500.000,-55.017.000,-19.415.000,768.068.000,4.060.000,0,0,0,772.128.000
12/07/2022,user339046915@email.com,55477215762,133,563.200.000,-21.968.000,-22.498.000,518.734.000,3.190.000,0,0,0,521.924.000
13/07/2022,user21253880@email.com,55477215765,160,676.300.000,-24.973.000,-46.899.000,604.428.000,4.060.000,0,0,0,608.488.000
14/07/2022,user266723080@email.com,55477215768,157,665.900.000,-21.391.000,-53.000.000,591.509.000,3.770.000,0,0,0,595.279.000
15/07/2022,user110736270@email.com,55477215771,127,555.800.000,-18.240.000,-25.100.000,512.460.000,2.030.000,0,0,0,514.490.000
16/07/2022,user324572545@email.com,55477215774,165,634.200.000,-12.707.000,-33.800.000,587.693.000,4.640.000,0,0,0,592.333.000
17/07/2022,user238964155@email.com,55477215777,184,775.000.000,-27.394.000,-51.403.000,696.203.000,3.770.000,0,0,0,699.973.000
18/07/2022,user310612660@email.com,55477215780,181,743.100.000,-19.687.000,-89.035.000,634.378.000,5.800.000,0,0,0,640.178.000
19/07/2022,user46652635@email.com,55477215783,180,717.200.000,-18.707.000,-60.760.000,637.733.000,4.350.000,0,0,0,642.083.000
20/07/2022,user116857045@email.com,55477215786,151,610.000.000,-11.422.000,-11.099.000,587.479.000,2.610.000,0,0,0,590.089.000
21/07/2022,user37798965@email.com,55477215789,158,680.400.000,-23.184.000,-24.600.000,632.616.000,3.190.000,0,0,0,635.806.000
22/07/2022,user56105145@email.com,55477215792,131,619.700.000,-12.936.000,-21.000.000,585.764.000,2.610.000,0,0,0,588.374.000
23/07/2022,user45371005@email.com,55477215795,144,688.800.000,-18.892.000,-17.500.000,652.408.000,4.350.000,0,0,0,656.758.000
24/07/2022,user281839265@email.com,55477215798,151,771.400.000,-14.628.000,-37.200.000,719.572.000,3.190.000,0,0,0,722.762.000
25/07/2022,user402683810@email.com,55477215801,135,643.400.000,-19.155.000,-55.045.000,569.200.000,4.060.000,0,0,0,573.260.000
26/07/2022,user404825595@email.com,55477215804,103,483.100.000,-15.152.000,-49.700.000,418.248.000,1.740.000,0,0,0,419.988.000
27/07/2022,user218431710@email.com,55477215807,307,1.603.700.000,-120.445.000,-47.415.000,1.435.840.000,4.060.000,0,0,0,1.439.900.000
28/07/2022,user199409345@email.com,55477215810,146,733.100.000,-31.502.000,-40.705.000,660.893.000,4.640.000,0,0,0,665.533.000
29/07/2022,user137395465@email.com,55477215813,128,605.400.000,-8.734.000,-64.326.000,532.340.000,4.060.000,0,0,0,536.400.000
30/07/2022,user390525945@email.com,55477215816,144,786.900.000,-17.738.000,-90.306.000,678.856.000,1.740.000,0,0,0,680.596.000
31/07/2022,user190126135@email.com,55477215819,146,824.900.000,-24.900.000,-20.700.000,779.300.000,5.800.000,0,0,0,785.100.000
01/08/2022,user233965665@email.com,55477215822,148,752.000.000,-20.122.000,-18.500.000,713.378.000,4.930.000,0,0,0,718.308.000
02/08/2022,user304398945@email.com,55477215825,161,859.700.000,-10.483.000,-21.700.000,827.517.000,2.900.000,0,0,0,830.417.000
03/08/2022,user12554075@email.com,55477215828,180,832.300.000,-10.196.000,-83.850.000,738.254.000,5.220.000,0,0,0,743.474.000
04/08/2022,user189704505@email.com,55477215831,162,811.100.000,-15.449.000,-52.200.000,743.451.000,4.060.000,0,0,0,747.511.000
05/08/2022,user261618195@email.com,55477215834,153,847.700.000,-18.529.000,-34.010.000,795.161.000,3.190.000,0,0,0,798.351.000
06/08/2022,user99111665@email.com,55477215837,175,897.900.000,-24.401.000,-10.900.000,862.599.000,5.220.000,0,0,0,867.819.000
07/08/2022,user394992180@email.com,55477215840,131,787.400.000,-36.885.000,-27.200.000,723.315.000,4.930.000,0,0,0,728.245.000
08/08/2022,user89342070@email.com,55477215843,157,788.200.000,-9.518.000,-31.700.000,746.982.000,5.510.000,0,0,0,752.492.000
09/08/2022,user313117630@email.com,55477215846,145,732.800.000,-20.003.000,-16.300.000,696.497.000,5.220.000,0,0,0,701.717.000
10/08/2022,user379643540@email.com,55477215849,160,740.500.000,-14.326.000,-27.300.000,698.874.000,6.090.000,0,0,0,704.964.000
11/08/2022,user161907105@email.com,55477215852,128,614.600.000,-11.308.000,-29.920.000,573.372.000,5.800.000,0,0,0,579.172.000
12/08/2022,user355786935@email.com,55477215855,106,609.300.000,-11.900.000,-41.656.000,555.744.000,4.350.000,0,0,0,560.094.000
13/08/2022,user395985905@email.com,55477215858,129,693.200.000,-7.416.000,-46.200.000,639.584.000,4.350.000,0,0,0,643.934.000
14/08/2022,user167411580@email.com,55477215861,108,643.400.000,-8.894.000,-20.200.000,614.306.000,2.610.000,0,0,0,616.916.000
15/08/2022,user191508820@email.com,55477215864,201,1.106.000.000,-51.145.000,-31.000.000,1.023.855.000,5.800.000,0,0,0,1.029.655.000
16/08/2022,user371878345@email.com,55477215867,133,697.500.000,-16.165.000,-45.000.000,636.335.000,4.930.000,0,0,0,641.265.000
17/08/2022,user223807415@email.com,55477215870,124,611.800.000,-15.582.000,-29.900.000,566.318.000,4.350.000,0,0,0,570.668.000
18/08/2022,user306122285@email.com,55477215873,137,764.000.000,-24.339.000,-38.300.000,701.361.000,4.060.000,0,0,0,705.421.000
19/08/2022,user47615525@email.com,55477215876,130,615.400.000,-11.097.000,-12.400.000,591.903.000,2.900.000,0,0,0,594.803.000
20/08/2022,user107125225@email.com,55477215879,111,577.900.000,-16.309.000,-24.500.000,537.091.000,1.450.000,0,0,0,538.541.000
21/08/2022,user123371790@email.com,55477215882,114,548.700.000,-10.811.000,-11.800.000,526.089.000,2.320.000,0,0,0,528.409.000
22/08/2022,user122076940@email.com,55477215885,110,544.700.000,-4.990.000,-12.500.000,527.210.000,3.770.000,0,0,0,530.980.000
23/08/2022,user89074765@email.com,55477215888,115,564.900.000,-5.235.000,-37.516.000,522.149.000,3.770.000,0,0,0,525.919.000
24/08/2022,user27424500@email.com,55477215891,91,428.700.000,-4.689.000,-38.350.000,385.661.000,2.030.000,0,0,0,387.691.000
25/08/2022,user254984280@email.com,55477215894,89,392.800.000,-4.699.000,-76.094.000,312.007.000,1.740.000,0,0,0,313.747.000
26/08/2022,user282976825@email.com,55477215897,259,1.266.500.000,-87.123.000,-16.666.000,1.162.711.000,5.510.000,0,0,0,1.168.221.000
27/08/2022,user187761715@email.com,55477215900,170,866.800.000,-36.852.000,-51.000.000,778.948.000,3.190.000,0,0,0,782.138.000
28/08/2022,user50731020@email.com,55477215903,159,762.500.000,-28.799.000,-19.620.000,714.081.000,3.190.000,0,0,0,717.271.000
29/08/2022,user249765570@email.com,55477215906,167,778.400.000,-23.864.000,-23.800.000,730.736.000,5.800.000,0,0,0,736.536.000
30/08/2022,user211582480@email.com,55477215909,154,635.700.000,-17.556.000,-41.700.000,576.444.000,3.480.000,0,0,0,579.924.000
31/08/2022,user343005220@email.com,55477215912,160,680.600.000,-9.222.000,-23.800.000,647.578.000,2.900.000,0,0,0,650.478.000
01/09/2022,user145429830@email.com,55477215915,158,742.900.000,-24.714.000,-33.242.000,684.944.000,5.800.000,0,0,0,690.744.000
02/09/2022,user399747555@email.com,55477215918,140,612.800.000,-15.205.000,-23.154.000,574.441.000,3.190.000,0,0,0,577.631.000
03/09/2022,user324324670@email.com,55477215921,144,673.700.000,-21.075.000,-52.153.000,600.472.000,1.160.000,0,0,0,601.632.000
04/09/2022,user94382855@email.com,55477215924,184,828.700.000,-21.637.000,-44.000.000,763.063.000,4.350.000,0,0,0,767.413.000
05/09/2022,user16158485@email.com,55477215927,159,674.600.000,-20.601.000,-65.736.000,588.263.000,2.900.000,0,0,0,591.163.000
06/09/2022,user366257765@email.com,55477215930,153,646.100.000,-14.362.000,-41.370.000,590.368.000,2.900.000,0,0,0,593.268.000
07/09/2022,user376432490@email.com,55477215933,140,581.500.000,-9.832.000,-30.900.000,540.768.000,1.940.000,0,0,0,542.708.000
08/09/2022,user276529730@email.com,55477215936,143,611.300.000,-11.636.000,-22.800.000,576.864.000,3.120.000,0,0,0,579.984.000
09/09/2022,user352993800@email.com,55477215939,126,501.500.000,-10.869.000,-67.315.000,423.316.000,1.170.000,0,0,0,424.486.000
10/09/2022,user275113315@email.com,55477215942,142,600.300.000,-14.670.000,-36.865.000,548.765.000,2.730.000,0,0,0,551.495.000
11/09/2022,user151216410@email.com,55477215945,250,1.271.900.000,-97.649.000,-39.765.000,1.134.486.000,2.440.000,0,0,0,1.136.926.000
12/09/2022,user388095295@email.com,55477215948,163,698.000.000,-36.804.000,-52.220.000,608.976.000,2.340.000,0,0,0,611.316.000
13/09/2022,user219250375@email.com,55477215951,156,616.500.000,-15.708.000,-27.500.000,573.292.000,3.320.000,0,0,0,576.612.000
14/09/2022,user346312690@email.com,55477215954,183,761.200.000,-16.394.000,-41.635.000,703.171.000,2.150.000,0,0,0,705.321.000
15/09/2022,user106333130@email.com,55477215957,145,656.300.000,-22.818.000,-33.190.000,600.292.000,1.950.000,0,0,0,602.242.000
16/09/2022,user19630085@email.com,55477215960,144,624.100.000,-14.562.000,-48.380.000,561.158.000,5.070.000,0,0,0,566.228.000
17/09/2022,user259630595@email.com,55477215963,162,665.800.000,-13.674.000,-41.700.000,610.426.000,3.120.000,0,0,0,613.546.000
18/09/2022,user170527905@email.com,55477215966,153,618.700.000,-13.001.000,-48.800.000,556.899.000,3.510.000,0,0,0,560.409.000
19/09/2022,user225420315@email.com,55477215969,124,555.500.000,-15.363.000,-46.086.000,494.051.000,1.950.000,0,0,0,496.001.000
20/09/2022,user252225535@email.com,55477215972,152,665.000.000,-17.660.000,-29.600.000,617.740.000,5.460.000,0,0,0,623.200.000
21/09/2022,user228709355@email.com,55477215975,155,635.300.000,-14.762.000,-27.970.000,592.568.000,3.900.000,0,0,0,596.468.000
22/09/2022,user194976930@email.com,55477215978,94,379.500.000,-6.719.000,-32.966.000,339.815.000,2.340.000,0,0,0,342.155.000
23/09/2022,user279597530@email.com,55477215981,140,555.400.000,-13.339.000,-21.429.000,520.632.000,5.460.000,0,0,0,526.092.000
24/09/2022,user279843595@email.com,55477215984,149,730.100.000,-24.006.000,-63.265.000,642.829.000,2.730.000,0,0,0,645.559.000
25/09/2022,user76689525@email.com,55477215987,305,1.635.600.000,-123.026.000,-38.300.000,1.474.274.000,6.630.000,0,0,0,1.480.904.000
26/09/2022,user310670695@email.com,55477215990,185,833.300.000,-47.395.000,-44.594.000,741.311.000,5.460.000,0,0,0,746.771.000
27/09/2022,user374679145@email.com,55477215993,170,715.900.000,-23.070.000,-72.341.000,620.489.000,1.560.000,0,0,0,622.049.000
28/09/2022,user237830640@email.com,55477215996,93,399.400.000,-11.211.000,-23.900.000,364.289.000,2.340.000,0,0,0,366.629.000
29/09/2022,user59655025@email.com,55477215999,137,576.100.000,-18.857.000,-17.100.000,540.143.000,2.340.000,0,0,0,542.483.000
30/09/2022,user377966325@email.com,55477216002,152,670.900.000,-19.767.000,-44.970.000,606.163.000,5.070.000,0,0,0,611.233.000
01/10/2022,user52592890@email.com,55477216005,198,929.300.000,-28.891.000,-24.700.000,875.709.000,3.120.000,0,0,0,878.829.000
02/10/2022,user76663195@email.com,55477216008,195,833.700.000,-20.396.000,-49.630.000,763.674.000,4.680.000,0,0,0,768.354.000
03/10/2022,user146844640@email.com,55477216011,161,655.900.000,-14.880.000,-49.426.000,591.594.000,4.680.000,0,0,0,596.274.000
04/10/2022,user403538345@email.com,55477216014,199,890.800.000,-26.255.000,-44.309.000,820.236.000,5.070.000,0,0,0,825.306.000
05/10/2022,user88562255@email.com,55477216017,163,676.700.000,-19.728.000,-30.340.000,626.632.000,3.900.000,0,0,0,630.532.000
06/10/2022,user129536155@email.com,55477216020,180,808.600.000,-19.311.000,-3.900.000,785.389.000,4.290.000,0,0,0,789.679.000
07/10/2022,user320884740@email.com,55477216023,162,707.500.000,-20.828.000,-36.700.000,649.972.000,4.290.000,0,0,0,654.262.000
08/10/2022,user239078740@email.com,55477216026,195,843.000.000,-24.469.000,-34.100.000,784.431.000,5.460.000,0,0,0,789.891.000
09/10/2022,user356434570@email.com,55477216029,198,986.800.000,-35.735.000,-37.700.000,913.365.000,8.580.000,0,0,0,921.945.000
10/10/2022,user136373145@email.com,55477216032,202,869.700.000,-27.699.000,-26.035.000,815.966.000,5.070.000,0,0,0,821.036.000
11/10/2022,user279128840@email.com,55477216035,177,722.500.000,-23.232.000,-49.077.000,650.191.000,5.460.000,0,0,0,655.651.000
12/10/2022,user402832460@email.com,55477216038,188,814.200.000,-19.364.000,-49.229.000,745.607.000,7.020.000,0,0,0,752.627.000
13/10/2022,user319480705@email.com,55477216041,168,772.000.000,-22.806.000,-24.915.000,724.279.000,1.950.000,0,0,0,726.229.000
14/10/2022,user224435730@email.com,55477216044,171,730.900.000,-16.300.000,-68.495.000,646.105.000,5.070.000,0,0,0,651.175.000
15/10/2022,user181386710@email.com,55477216047,193,951.800.000,-38.687.000,-22.695.000,890.418.000,5.460.000,0,0,0,895.878.000
16/10/2022,user217953620@email.com,55477216050,156,779.200.000,-33.344.000,-32.780.000,713.076.000,3.900.000,0,0,0,716.976.000
17/10/2022,user142419540@email.com,55477216053,178,875.100.000,-38.761.000,-42.750.000,793.589.000,4.290.000,0,0,0,797.879.000
18/10/2022,user68849385@email.com,55477216056,171,885.700.000,-39.500.000,-37.100.000,809.100.000,3.510.000,0,0,0,812.610.000
19/10/2022,user15809085@email.com,55477216059,166,782.800.000,-20.355.000,-47.480.000,714.965.000,1.950.000,0,0,0,716.915.000
20/10/2022,user204141855@email.com,55477216062,158,862.700.000,-19.741.000,-44.420.000,798.539.000,5.850.000,0,0,0,804.389.000
21/10/2022,user8334450@email.com,55477216065,169,885.000.000,-17.882.000,-43.344.000,823.774.000,4.290.000,0,0,0,828.064.000
22/10/2022,user276830530@email.com,55477216068,180,863.700.000,-26.054.000,-50.130.000,787.516.000,5.460.000,0,0,0,792.976.000
23/10/2022,user154076315@email.com,55477216071,155,828.300.000,-27.998.000,-48.066.000,752.236.000,4.290.000,0,0,0,756.526.000
24/10/2022,user33631105@email.com,55477216074,152,752.800.000,-15.503.000,-15.880.000,721.417.000,3.510.000,0,0,0,724.927.000
25/10/2022,user240004855@email.com,55477216077,143,828.000.000,-25.245.000,-50.253.000,752.502.000,3.120.000,0,0,0,755.622.000
26/10/2022,user339285395@email.com,55477216080,134,730.300.000,-19.581.000,-40.450.000,670.269.000,4.290.000,0,0,0,674.559.000
27/10/2022,user292456290@email.com,55477216083,145,734.000.000,-16.490.000,-24.265.000,693.245.000,3.900.000,0,0,0,697.145.000
28/10/2022,user96078660@email.com,55477216086,138,770.900.000,-24.440.000,-55.975.000,690.485.000,3.510.000,0,0,0,693.995.000
29/10/2022,user18872085@email.com,55477216089,142,699.700.000,-18.495.000,-33.000.000,648.205.000,1.950.000,0,0,0,650.155.000
30/10/2022,user309701205@email.com,55477216092,175,902.800.000,-21.985.000,-13.800.000,867.015.000,3.120.000,0,0,0,870.135.000
31/10/2022,user2125080@email.com,55477216095,274,1.464.000.000,-61.789.000,-34.514.000,1.367.697.000,6.240.000,0,0,0,1.373.937.000
01/11/2022,user208170610@email.com,55477216098,208,1.115.700.000,-44.002.000,-62.020.000,1.009.678.000,5.850.000,0,0,0,1.015.528.000
02/11/2022,user58530445@email.com,55477216101,194,1.057.900.000,-41.659.000,-19.375.000,996.866.000,5.460.000,0,0,0,1.002.326.000
03/11/2022,user382526270@email.com,55477216104,151,760.700.000,-14.920.000,-15.000.000,730.780.000,3.120.000,0,0,0,733.900.000
04/11/2022,user85771375@email.com,55477216107,146,819.200.000,-31.453.000,-62.755.000,724.992.000,3.510.000,0,0,0,728.502.000
05/11/2022,user239235990@email.com,55477216110,172,994.700.000,-32.788.000,-16.200.000,945.712.000,4.680.000,0,0,0,950.392.000
06/11/2022,user164509710@email.com,55477216113,183,1.070.000.000,-24.694.000,-42.735.000,1.002.571.000,4.290.000,0,0,0,1.006.861.000
07/11/2022,user224152920@email.com,55477216116,128,671.900.000,-22.326.000,-76.693.000,572.881.000,2.340.000,0,0,0,575.221.000
08/11/2022,user338331025@email.com,55477216119,149,759.500.000,-16.330.000,-40.420.000,702.750.000,3.510.000,0,0,0,706.260.000
09/11/2022,user342888920@email.com,55477216122,144,775.400.000,-24.220.000,-30.500.000,720.680.000,1.950.000,0,0,0,722.630.000
10/11/2022,user71036680@email.com,55477216125,131,723.700.000,-19.075.000,-82.954.000,621.671.000,3.510.000,0,0,0,625.181.000
11/11/2022,user122019845@email.com,55477216128,156,846.900.000,-20.998.000,-60.535.000,765.367.000,3.120.000,0,0,0,768.487.000
12/11/2022,user133716555@email.com,55477216131,160,855.900.000,-20.228.000,-69.387.000,766.285.000,3.900.000,0,0,0,770.185.000
13/11/2022,user384001310@email.com,55477216134,159,849.000.000,-18.152.000,-28.180.000,802.668.000,3.120.000,0,0,0,805.788.000
14/11/2022,user95303040@email.com,55477216137,161,951.200.000,-39.441.000,-15.400.000,896.359.000,3.510.000,0,0,0,899.869.000
15/11/2022,user202805065@email.com,55477216140,147,716.600.000,-21.137.000,-23.015.000,672.448.000,5.070.000,0,0,0,677.518.000
16/11/2022,user94013375@email.com,55477216143,147,772.000.000,-20.174.000,-11.375.000,740.451.000,3.120.000,0,0,0,743.571.000
17/11/2022,user223889765@email.com,55477216146,146,750.400.000,-21.414.000,-37.375.000,691.611.000,5.070.000,0,0,0,696.681.000
18/11/2022,user58508460@email.com,55477216149,121,637.800.000,-15.689.000,-30.900.000,591.211.000,1.560.000,0,0,0,592.771.000
19/11/2022,user232890130@email.com,55477216152,147,792.200.000,-17.484.000,-29.320.000,745.396.000,6.240.000,0,0,0,751.636.000
